task_code,status_code,wbs_id,task_name,start_date,end_date,user_field_833,delete_record_flag,,
CS309A0.220,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Set 4ft-6in  Formwork - Stair No.1/Esc 1-3,7/28/2020 08:00,7/31/2020 17:00,JS110,,,
CS309A0.230,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Pour/Strip 4ft-6in  - Stair No.1/Esc 1-3,8/10/2020 08:00,8/12/2020 17:00,JS110,,,
CS309A0.240,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Finegrade  - Support Room,12/6/2019 08:00,12/10/2019 17:00,JS110,,,
CS309A0.250,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Set Formwork - Storefront Glass Curtain Wall,12/9/2019 08:00,12/10/2019 17:00,JS110,,,
CS309A0.260,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Install Rebar Embeds - Storefront Glass Curtain Wall,12/11/2019 08:00,12/17/2019 17:00,JS110,,,
CS309A0.270,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Pour/Strip  - Storefront Glass Curtain Wall,12/18/2019 08:00,12/20/2019 17:00,JS110,,,
CS309A0.280,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Set Fnd Outside/Col Blk-out Formwork - Support Room,12/11/2019 08:00,12/12/2019 17:00,JS110,,,
CS309A0.290,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Install  Rebar/Embeds - Support Room,12/13/2019 08:00,12/18/2019 17:00,JS110,,,
CS309A0.300,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Install Fnd Conduit/Drainage pipe (MEP) - Support Room,12/16/2019 08:00,12/20/2019 17:00,JS110,,,
CS309A0.310,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Pour/Strip /Slab - Support Room,1/24/2020 08:00,1/28/2020 17:00,JS110,,,
CS309A0.320,Not Started,LINXS-191113-2-Des.C.3.S.V.2,"WITF Stn Foundation : Finegrade  - Elevator No. 1,2,3&4",12/6/2019 08:00,12/9/2019 17:00,JS110,,,
CS309A0.330,Not Started,LINXS-191113-2-Des.C.3.S.V.2,"WITF Stn Foundation: Set Fnd Formwork - Elevator No. 1,2,3&4",12/10/2019 08:00,12/11/2019 17:00,JS110,,,
CS309A0.340,Not Started,LINXS-191113-2-Des.C.3.S.V.2,"WITF Stn Foundation: Install Fnd Rebar/Embeds - Elevator No. 1,2,3&4",12/12/2019 08:00,12/13/2019 17:00,JS110,,,
CS309A0.350,Not Started,LINXS-191113-2-Des.C.3.S.V.2,"WITF Stn Foundation: Install Fnd Conduit/Drainage Pipe (MEP) - Elevator No. 1,2,3&4",12/12/2019 08:00,12/16/2019 17:00,JS110,,,
CS309A0.360,Not Started,LINXS-191113-2-Des.C.3.S.V.2,"WITF Stn Foundation: Pour/Strip  - Elevator No. 1,2,3&4",12/17/2019 08:00,12/18/2019 17:00,JS110,,,
CS309A0.370,Not Started,LINXS-191113-2-Des.C.3.S.V.2,"WITF Stn Foundation: Set Outside Wall Formwork - Elevator No. 1,2,3&4",12/19/2019 08:00,12/20/2019 17:00,JS110,,,
CS309A0.380,Not Started,LINXS-191113-2-Des.C.3.S.V.2,"WITF Stn Foundation: Install Wall Rebar/Rail Embeds - Elevator No. 1,2,3&4",12/23/2019 08:00,12/26/2019 17:00,JS110,,,
CS309A0.390,Not Started,LINXS-191113-2-Des.C.3.S.V.2,"WITF Stn Foundation: Install Wall Conduit (MEP) - Elevator No. 1,2,3&4",12/23/2019 08:00,12/26/2019 17:00,JS110,,,
CS309A0.400,Not Started,LINXS-191113-2-Des.C.3.S.V.2,"WITF Stn Foundation: Set Inside Wall Formwork - Elevator No. 1,2,3&4",12/27/2019 08:00,1/7/2020 17:00,JS110,,,
CS309A0.410,Not Started,LINXS-191113-2-Des.C.3.S.V.2,"WITF Stn Foundation: Set Column Embeds - Elevator No. 1,2,3&4",12/23/2019 08:00,12/26/2019 17:00,JS110,,,
CS309A0.420,Not Started,LINXS-191113-2-Des.C.3.S.V.2,"WITF Stn Foundation: Pour/Strip Walls - Elevator No. 1,2,3&4",1/8/2020 08:00,1/13/2020 17:00,JS110,,,
CS309A0.430,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Finegrade  - Stair No.2,12/6/2019 08:00,12/9/2019 17:00,JS110,,,
CS309A0.440,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Set Formwork - Stair No.2,12/10/2019 08:00,12/11/2019 17:00,JS110,,,
CS309A0.450,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Install Rebar/Embeds - Stair No.2,12/12/2019 08:00,12/16/2019 17:00,JS110,,,
CS309A0.460,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Pour/Strip Fnd - Stair No.2,12/17/2019 08:00,12/18/2019 17:00,JS110,,,
CS309A0.650,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Structural Excavate at Station,7/7/2020 08:00,7/14/2020 17:00,JS110,,,
CS309A0.670,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Finegrade - Storefront Glass Curtain Wall,12/6/2019 08:00,12/6/2019 17:00,JS110,,,
CS309A0.560,Not Started,LINXS-191113-2-Des.C.3.S.V.2,WITF Stn Foundation: Install rebar 4ft 6in - Stair No.1/Esc 1-3,8/3/2020 08:00,8/6/2020 17:00,,,,
CS30440,Not Started,LINXS-191113-2-Des.C.3.S.V.1,"WITF Stn Ground Level: Set Escalators Equipment No. 1,2&3 - Concourse",7/2/2021 08:00,7/23/2021 17:00,JSM48,,,
CS309A0.18,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Structural Steel for Window Walls/Stair No.1  ADF,5/31/2021 08:00,6/15/2021 17:00,JS120,,,
CS309A0.22,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Set Escalators Supports - Grid 1-4 ADF,8/25/2020 08:00,8/27/2020 17:00,,,,
CS309A0.26,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install hangers Ceiling CMF,2/18/2021 08:00,2/24/2021 17:00,JS132,,,
CS309A0.38,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Stainless Steel Base CMF,6/4/2021 08:00,6/10/2021 17:00,JS134,,,
CS309A0.40,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Perimeter Trim CMF,4/23/2021 08:00,5/6/2021 17:00,JS132,,,
CSE119790,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: OH Rough-in Electrical backbone rough-in - REI,3/22/2021 08:00,3/26/2021 17:00,,,,
CSE119800,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: OH Rough-in Low Voltage backbone rough-in - REI,3/22/2021 08:00,3/26/2021 17:00,,,,
CSE119820,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Pull Wire Low Voltage Systems - REI,6/17/2021 08:00,6/30/2021 17:00,,,,
CSE119840,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Trim Finishes Low Voltage Systems - REI,7/1/2021 08:00,7/2/2021 17:00,,,,
CSE119850,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Trim Lighting - REI,6/3/2021 08:00,6/16/2021 17:00,,,,
CSE119890,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: OH Rough-in Lighting - REI,3/22/2021 08:00,4/2/2021 17:00,,,,
CSE121140,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Trim Fire Alarm Devices - REI,7/26/2021 08:00,7/30/2021 17:00,,,,
CSE121160,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Low Voltage ceiling rough-in - REI,3/22/2021 08:00,4/2/2021 17:00,,,,
CS309A0.50,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Compression Posts Ceilings CMF,2/25/2021 08:00,3/3/2021 17:00,JS132,,,
CS309A0.60,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Seismic Bracing Ceilings CMF,3/4/2021 08:00,3/9/2021 17:00,JS132,,,
CS309A0.70,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Wall  Layout CMF,5/13/2021 08:00,5/24/2021 17:00,JS133,,,
CS309A0.90,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Air Barrier  CMF,5/25/2021 08:00,6/3/2021 17:00,JS134,,,
CS309A0.100,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Metal Wall Panels CMF,6/11/2021 08:00,7/23/2021 17:00,JS134,,,
CS309A0.110,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Suspension System CMF,4/29/2021 08:00,5/12/2021 17:00,JS132,,,
CS309A0.120,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Ceiling Panels CMF,5/24/2021 08:00,6/2/2021 17:00,JS132,,,
CS309A0.130,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Set Escalators Supports - Grid 5-6 ADF,8/28/2020 08:00,9/1/2020 17:00,,,,
CS309A0.470,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Framing Stickers and Clips - SDI,2/23/2021 08:00,3/4/2021 17:00,JS134,,,
CS309A0.480,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: SOFP - SDI,3/4/2021 08:00,3/19/2021 17:00,JS134,,,
CS309A0.630,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Glass Clips / Anchors to Structural Steel,6/16/2021 08:00,7/7/2021 17:00,JS120,,,
CS309A0.640,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Pilkington Structural Glass (54 Units),7/8/2021 08:00,7/21/2021 17:00,JS120,,,
CS309A0.660,Not Started,LINXS-191113-2-Des.C.3.S.V.1,"WITF Stn Ground Level: Install Escalators 1,2&3 - Grid 4-5",5/10/2021 08:00,5/28/2021 17:00,JS120,,,
CS309A0.160,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Hangers  REI,2/18/2021 08:00,3/3/2021 17:00,,,,
CS309A0.580,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install hangers- Cosco,2/18/2021 08:00,3/3/2021 17:00,,,,
CS309A0.610,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Install Hangers Limbach,2/18/2021 08:00,3/3/2021 17:00,,,,
CS309A0.690,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: OH Rough-in  fire sprinklers Ground  Level - Cosco,3/22/2021 08:00,4/21/2021 17:00,,,,
CS309A0.540,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: In Ceiling Rough-In MEP (all),5/5/2021 08:00,5/20/2021 17:00,,,,
CSE120240,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: OH Rough-in Ceiling Cover Inspection,5/21/2021 08:00,5/21/2021 17:00,,,,
CSE121170,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Trim Fire Sprinklers Cosco,6/3/2021 08:00,6/9/2021 17:00,,,,
CSE41270,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Frame Exterior Walls  -SDI,3/22/2021 08:00,4/5/2021 17:00,,,,
CS30460.90,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Exterior Sheathing-SDI,4/6/2021 08:00,4/15/2021 17:00,,,,
CS309A0.46,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Start Ground Level Activities/Falsework Removal Complete,,2/17/2021 17:00,,,,
CS30460.120,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Exterior Air Barrier-Ground Level CMF,4/16/2021 08:00,4/22/2021 17:00,,,,
CS309A0.32,Not Started,LINXS-191113-2-Des.C.3.S.V.1,"WITF Stn Ground Level: Elevator 1,2,3,4 delivery",7/12/2021 08:00,7/16/2021 17:00,,,,
CS309A0.42,Not Started,LINXS-191113-2-Des.C.3.S.V.1,"WITF Stn Ground Level:  Elevator 1,2,3,4  Rails/Brackets",7/19/2021 08:00,7/30/2021 17:00,,,,
CS309A0.52,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Machine room,8/2/2021 08:00,8/6/2021 17:00,,,,
CS309A0.62,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Stm Install Elevator,8/9/2021 08:00,8/20/2021 17:00,,,,
CS309A0.72,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Entrances/Fronts,8/23/2021 08:00,8/27/2021 17:00,,,,
CS309A0.82,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Cab Deco,8/30/2021 08:00,9/3/2021 17:00,,,,
CS309A0.92,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Permanent Power On,9/7/2021 08:00,9/13/2021 17:00,,,,
CS309A0.102,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Adjust and SAIS/Elevators,9/14/2021 08:00,9/20/2021 17:00,,,,
CS309A0.112,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Inspect/Elevators,9/21/2021 08:00,9/27/2021 17:00,,,,
CS30450,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Escalator 1/2/3 Install,7/26/2021 08:00,9/3/2021 17:00,,,,
CS30460,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Escalator machine Room-Pipe and configure,9/7/2021 08:00,9/13/2021 17:00,,,,
CS309A0.56,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Escalator 1/2/3 Align/Adjust,9/14/2021 08:00,9/20/2021 17:00,,,,
CS309A0.66,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Escalator 1/2/3 Inspections,9/21/2021 08:00,9/27/2021 17:00,,,,
CS30540,Not Started,LINXS-191113-2-Des.C.3.S.V.1,WITF Stn Ground Level: Escalator 1/2/3 Punchlist,9/28/2021 08:00,10/4/2021 17:00,,,,
CSE40650,Not Started,LINXS-191113-2-Des.C.3.S.V.1.4,WITF Stn Ground Level: Install Cabinets/Ladder Rack - Developer IT Rm - REI,5/20/2021 08:00,6/4/2021 17:00,,,,
CSE40670,Not Started,LINXS-191113-2-Des.C.3.S.V.1.4,WITF Stn Ground Level: Electrical Trim - Developer IT Rm - REI,5/20/2021 08:00,5/21/2021 17:00,,,,
CSE40680,Not Started,LINXS-191113-2-Des.C.3.S.V.1.4,WITF Stn Ground Level: Trim Fire Alarm Devices - Developer IT Rm - REI,5/20/2021 08:00,5/21/2021 17:00,,,,
CSE40690,Not Started,LINXS-191113-2-Des.C.3.S.V.1.4,WITF Stn Ground Level: Install Low Voltage Equipment - Developer IT Rm - REI,6/7/2021 08:00,6/22/2021 17:00,,,,
CSE40700,Not Started,LINXS-191113-2-Des.C.3.S.V.1.4,WITF Stn Ground Level: Terminate Horizontal Cable - Developer IT Rm - REI,7/6/2021 08:00,7/15/2021 17:00,,,,
CSE40710,Not Started,LINXS-191113-2-Des.C.3.S.V.1.4,WITF Stn Ground Level: Terminate Backbone Cables - Developer IT Rm - REI,7/8/2021 08:00,7/19/2021 17:00,,,,
CSE119460,Not Started,LINXS-191113-2-Des.C.3.S.V.1.9,WITF Stn Ground Level: Set Electrical Equipment - Esca Rm - REI,5/20/2021 08:00,6/2/2021 17:00,,,,
CSE119470,Not Started,LINXS-191113-2-Des.C.3.S.V.1.9,WITF Stn Ground Level: Overhead  Rough-In - Esca Rm - REI,5/28/2021 08:00,6/17/2021 17:00,,,,
CSE119480,Not Started,LINXS-191113-2-Des.C.3.S.V.1.9,WITF Stn Ground Level: Trim Lighting - Esca Rm - REI,6/18/2021 08:00,6/21/2021 17:00,,,,
CSE119490,Not Started,LINXS-191113-2-Des.C.3.S.V.1.9,WITF Stn Ground Level: Trim Fire Alarm Devices - Esca Rm - REI,6/18/2021 08:00,6/21/2021 17:00,,,,
CSE119500,Not Started,LINXS-191113-2-Des.C.3.S.V.1.9,WITF Stn Ground Level: Electrical Room- Terminate Panels - Esca Rm - REI,6/23/2021 08:00,7/14/2021 17:00,,,,
CSE119520,Not Started,LINXS-191113-2-Des.C.3.S.V.1.9,WITF Stn Ground Level: Electric Room- QAQC/Local Electrical Test/Checkout - Esca Rm - REI,9/16/2021 08:00,9/22/2021 17:00,,,,
CSE119760,Not Started,LINXS-191113-2-Des.C.3.S.V.1.9,WITF Stn Ground Level: Pull branch wire- Esca Rm - REI,6/18/2021 08:00,6/22/2021 17:00,,,,
CS309A0.24,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Layout / Build Room Walls - SDI,2/18/2021 08:00,3/2/2021 17:00,JS134,,,
CS309A0.28,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Install Door Frames - SDI,3/25/2021 08:00,3/29/2021 17:00,JS134,,,
CS309A0.34,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Tape Finish Walls & Ceilings - SDI,5/4/2021 08:00,5/12/2021 17:00,JS134,,,
CS309A0.36,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Paint Rooms - SDI,5/13/2021 08:00,5/19/2021 17:00,JS134,,,
CSE119810,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Pull Wire Electrical - REI,4/5/2021 08:00,4/16/2021 17:00,,,,
CSE119860,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Fire Seal - REI,7/6/2021 08:00,7/12/2021 17:00,,,,
CSE119870,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Electrical Test/Checkout - REI,8/2/2021 08:00,8/6/2021 17:00,,,,
CSE119880,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Low Voltage Test/Checkout - REI,8/9/2021 08:00,8/13/2021 17:00,,,,
CSE121130,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Electrical In-Wall layout / Rough-in - REI,4/12/2021 08:00,4/16/2021 17:00,,,,
CSE121150,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Low Voltage In-Wall layout / Rough-in - REI,4/12/2021 08:00,4/16/2021 17:00,,,,
CS309A0.490,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,"WITF Stn Ground Level: Framing Priority Walls (Elec, Elev (3 sides), Mach, Tele, Etc. - SDI",3/22/2021 08:00,4/9/2021 17:00,JS134,,,
CS309A0.500,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Framing Interference & Late Walls - SDI,3/25/2021 08:00,4/7/2021 17:00,JS134,,,
CS309A0.510,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Backing Installed - Trades to Layout - SDI,4/1/2021 08:00,4/13/2021 17:00,JS134,,,
CS309A0.520,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Joist & Sureboard - SDI,4/12/2021 08:00,4/29/2021 17:00,JS134,,,
CS309A0.530,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Wall rough-in MP Ground Level -,4/12/2021 08:00,4/16/2021 17:00,JS134,,,
CS309A0.570,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Drywall Firetape Above Ceiling - SDI,4/13/2021 08:00,4/14/2021 17:00,JS132,,,
CS309A0.590,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Wall Cover Inspection MEPs Framing - SDI,4/19/2021 08:00,4/19/2021 17:00,JS132,,,
CS309A0.600,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Drywall Hang  & Ceilings- Ground Level - SDI,4/28/2021 08:00,5/12/2021 17:00,JS133,,,
CS309A0.620,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Sound Caulking - SDI,5/4/2021 08:00,5/12/2021 17:00,JS134,,,
CS309A0.680,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Install Insulation,4/20/2021 08:00,4/26/2021 17:00,,,,
CS309A0.700,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Ceiling RI Ground Floor Rooms,4/19/2021 08:00,4/23/2021 17:00,,,,
CS309A0.710,Not Started,LINXS-191113-2-Des.C.3.S.V.1.1,WITF Stn Ground Level: Ceiling Cover Inspection Ground Floor Rooms,4/26/2021 08:00,4/27/2021 17:00,,,,
CSE40420,Not Started,LINXS-191113-2-Des.C.3.S.V.1.3,WITF Stn Ground Level: Set Electrical Equipment - PDS Rm - REI,5/20/2021 08:00,6/16/2021 17:00,,,,
CSE40430,Not Started,LINXS-191113-2-Des.C.3.S.V.1.3,WITF Stn Ground Level: Overhead Rough-In - PDS Rm - REI,6/3/2021 08:00,6/23/2021 17:00,,,,
CSE40440,Not Started,LINXS-191113-2-Des.C.3.S.V.1.3,WITF Stn Ground Level: Low Voltage Rough-In - PDS Rm - REI,6/3/2021 08:00,6/30/2021 17:00,,,,
CSE40450,Not Started,LINXS-191113-2-Des.C.3.S.V.1.3,WITF Stn Ground Level: Terminate Panels - PDS Rm - REI,7/23/2021 08:00,8/12/2021 17:00,,,,
CSE40460,Not Started,LINXS-191113-2-Des.C.3.S.V.1.3,WITF Stn Ground Level: Trim Lighting - PDS Rm - REI,5/20/2021 08:00,5/21/2021 17:00,,,,
CSE40470,Not Started,LINXS-191113-2-Des.C.3.S.V.1.3,WITF Stn Ground Level: Trim Fire Alarm Devices - PDS Rm - REI,5/20/2021 08:00,5/21/2021 17:00,,,,
CSE40480,Not Started,LINXS-191113-2-Des.C.3.S.V.1.3,WITF Stn Ground Level: Power On - PDS Rm - REI             need tie to MSF power feed,8/16/2021 08:00,8/31/2021 17:00,,,,
CSE40490,Not Started,LINXS-191113-2-Des.C.3.S.V.1.3,WITF Stn Ground Level: QAQC/Local Electrical Test/Checkout - PDS Rm - REI,9/1/2021 08:00,9/17/2021 17:00,,,,
CSE119540,Not Started,LINXS-191113-2-Des.C.3.S.V.1.3,WITF Stn Ground Level: Pull Feeder Wire - PDS Rm - REI,7/1/2021 08:00,7/15/2021 17:00,,,,
CSE119550,Not Started,LINXS-191113-2-Des.C.3.S.V.1.3,WITF Stn Ground Level: Terminate Feeder Wire - PDS Rm - REI,7/9/2021 08:00,7/22/2021 17:00,,,,
CSE41090,Not Started,LINXS-191113-2-Des.C.3.S.V.1.3,WITF Stn Ground Level: Inspection - PDS Rm - REI-,8/13/2021 08:00,8/13/2021 17:00,,,,
CSE40890,Not Started,LINXS-191113-2-Des.C.3.S.V.1.2,WITF Stn Ground Level: Set Electrical Equipment - Elect Rm - REI,5/20/2021 08:00,6/16/2021 17:00,,,,
CSE40900,Not Started,LINXS-191113-2-Des.C.3.S.V.1.2,WITF Stn Ground Level: Overhead Rough-In - Elect Rm - REI,6/10/2021 08:00,6/30/2021 17:00,,,,
CSE40910,Not Started,LINXS-191113-2-Des.C.3.S.V.1.2,WITF Stn Ground Level: Trim Lighting - Elect Rm - REI,5/20/2021 08:00,5/21/2021 17:00,,,,
CSE40920,Not Started,LINXS-191113-2-Des.C.3.S.V.1.2,WITF Stn Ground Level: Trim Fire Alarm Devices - Elect Rm - REI,5/20/2021 08:00,5/21/2021 17:00,,,,
CSE40930,Not Started,LINXS-191113-2-Des.C.3.S.V.1.2,WITF Stn Ground Level: Electrical Room- Terminate Panels - Elect Rm - REI,7/30/2021 08:00,8/19/2021 17:00,,,,
CSE40940,Not Started,LINXS-191113-2-Des.C.3.S.V.1.2,WITF Stn Ground Level: Electric Room- Power On - Elect Rm - REI,9/1/2021 08:00,9/8/2021 17:00,,,,
CSE40950,Not Started,LINXS-191113-2-Des.C.3.S.V.1.2,WITF Stn Ground Level: Electric Room- QAQC/Local Electrical Test/Checkout - Elect Rm - REI,9/9/2021 08:00,9/15/2021 17:00,,,,
CSE119400,Not Started,LINXS-191113-2-Des.C.3.S.V.1.2,WITF Stn Ground Level: Pull Feeder Wire - Elect Rm - REI,7/1/2021 08:00,7/15/2021 17:00,,,,
CSE119420,Not Started,LINXS-191113-2-Des.C.3.S.V.1.2,WITF Stn Ground Level: Terminate Feeder Wire - Elect Rm - REI,7/16/2021 08:00,7/29/2021 17:00,,,,
CSE41240,Not Started,LINXS-191113-2-Des.C.3.S.V.1.2,WITF Stn Ground Level: Inpection- Electrical Rm-REI,8/20/2021 08:00,8/20/2021 17:00,,,,
CS30810,Not Started,LINXS-191113-2-Des.C.3.S.V.1.5,WITF Stn Ground Level: Load Equipment-Equip Level-,5/26/2021 08:00,5/27/2021 17:00,,,,
CS309A0.740,Not Started,LINXS-191113-2-Des.C.3.S.V.1.5,WITF Stn Ground Level: Drywall/sheathing - Equip level  - SDI,5/5/2021 08:00,5/11/2021 17:00,,,,
CSE119900,Not Started,LINXS-191113-2-Des.C.3.S.V.1.5,WITF Stn Ground Level: Install Single Ply Roof Equip Level,5/19/2021 08:00,5/25/2021 17:00,,,,
CS30880,Not Started,LINXS-191113-2-Des.C.3.S.V.1.5,WITF Stn Ground Level: Set Equipment  Equip Level-,5/28/2021 08:00,6/3/2021 17:00,,,,
CS30890,Not Started,LINXS-191113-2-Des.C.3.S.V.1.5,WITF Stn Ground Level: House Keeping Pads,5/12/2021 08:00,5/18/2021 17:00,,,,
CSE120250,Not Started,LINXS-191113-2-Des.C.3.S.V.1.5,WITF Stn Ground Level: Rough-in/Connect Equipment  -  Equip Level  - REI,6/4/2021 08:00,6/17/2021 17:00,,,,
CS30690,Not Started,LINXS-191113-2-Des.C.3.S.V.1.5,WITF Stn Ground Level: Install Single Ply Roof -  above Rooms,4/27/2021 08:00,5/5/2021 17:00,,,,
CS30460.250,Not Started,LINXS-191113-2-Des.C.3.S.V.1.5,WITF Stn Ground Level: Frame Walls  - above rooms   SDI,4/13/2021 08:00,4/19/2021 17:00,,,,
CSE40280,Not Started,LINXS-191113-2-Des.C.3.S.V.1.5,WITF Stn Ground Level: In Wall Rough-In Electrical - above rooms - REI-,4/20/2021 08:00,4/26/2021 17:00,,,,
CR43940,Not Started,LINXS-191113-2-Des.C.3.S.1,WITF Stn: UG Utilities - Layout ATT Ductbank - REI,10/1/2020 08:00,10/2/2020 17:00,,,,
CR43950,Not Started,LINXS-191113-2-Des.C.3.S.1,WITF Stn: UG Utilities - Excavate ATT Ductbank - REI,10/5/2020 08:00,10/6/2020 17:00,,,,
