task_code,status_code,wbs_id,task_name,start_date,end_date,user_field_833,delete_record_flag,,
LXSSAT2778,Not Started,LINXS-1908.4.1.1.1.1.2.1,Switch 13 - 404 - OCS950 Field Test,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2666,Not Started,LINXS-1908.4.1.1.1.1.2.1,Switch 13 - 705 - Switch Operation,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2874,Not Started,LINXS-1908.4.1.1.1.1.2.1,Switch 13 - 1000 - Switch Correspondence Test,3/31/2022 08:00,4/13/2022 17:00,,,,
LXSSAT2552,Not Started,LINXS-1908.4.1.1.1.1.2.2,Switch 13 - 001 - Field Cable Megger & Continuity,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2660,Not Started,LINXS-1908.4.1.1.1.1.2.2,Switch 13 - 101 - Ground/Power Rail Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2662,Not Started,LINXS-1908.4.1.1.1.1.2.2,Switch 13 - 401C - Signal Installation Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2664,Not Started,LINXS-1908.4.1.1.1.1.2.2,Switch 13 - 401D - Traffic Signal Lights Installation Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2554,Not Started,LINXS-1908.4.1.1.1.1.2.2,Switch 13 - 601 - Signal Sighting Field Test,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2476,Not Started,LINXS-1908.4.1.1.1.1.2.2,Switch 13 - 701 - Guideway Civil Inspection,2/3/2022 08:00,2/16/2022 17:00,,,,
LXSSAT2556,Not Started,LINXS-1908.4.1.1.1.1.2.2,Switch 13 - 702 - Guidebeam Installation Inspection,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2558,Not Started,LINXS-1908.4.1.1.1.1.2.2,Switch 13 - 704 - Switch Installation Inspection,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2776,Not Started,LINXS-1908.4.1.1.1.1.2.2,Switch 13 - 710 - Norming Point Civil Location,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2702,Not Started,LINXS-1908.4.1.1.1.1.3,Switch 11 - 404 - OCS950 Field Test,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2598,Not Started,LINXS-1908.4.1.1.1.1.3,Switch 11 - 705 - Switch Operation,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2828,Not Started,LINXS-1908.4.1.1.1.1.3,Switch 11 - 1000 - Switch Correspondence Test,3/31/2022 08:00,4/13/2022 17:00,,,,
LXSSAT2774,Not Started,LINXS-1908.4.1.1.1.1.3.1,Switch 12 - 404 - OCS950 Field Test,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2658,Not Started,LINXS-1908.4.1.1.1.1.3.1,Switch 12 - 705 - Switch Operation,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2872,Not Started,LINXS-1908.4.1.1.1.1.3.1,Switch 12 - 1000 - Switch Correspondence Test,3/31/2022 08:00,4/13/2022 17:00,,,,
LXSSAT2544,Not Started,LINXS-1908.4.1.1.1.1.3.2,Switch 12 - 001 - Field Cable Megger & Continuity,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2652,Not Started,LINXS-1908.4.1.1.1.1.3.2,Switch 12 - 101 - Ground/Power Rail Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2654,Not Started,LINXS-1908.4.1.1.1.1.3.2,Switch 12 - 401C - Signal Installation Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2656,Not Started,LINXS-1908.4.1.1.1.1.3.2,Switch 12 - 401D - Traffic Signal Lights Installation Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2546,Not Started,LINXS-1908.4.1.1.1.1.3.2,Switch 12 - 601 - Signal Sighting Field Test,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2474,Not Started,LINXS-1908.4.1.1.1.1.3.2,Switch 12 - 701 - Guideway Civil Inspection,2/3/2022 08:00,2/16/2022 17:00,,,,
LXSSAT2548,Not Started,LINXS-1908.4.1.1.1.1.3.2,Switch 12 - 702 - Guidebeam Installation Inspection,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2550,Not Started,LINXS-1908.4.1.1.1.1.3.2,Switch 12 - 704 - Switch Installation Inspection,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2772,Not Started,LINXS-1908.4.1.1.1.1.3.2,Switch 12 - 710 - Norming Point Civil Location,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2504,Not Started,LINXS-1908.4.1.1.1.1.4.2,Switch 11 - 001 - Field Cable Megger & Continuity,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2592,Not Started,LINXS-1908.4.1.1.1.1.4.2,Switch 11 - 101 - Ground/Power Rail Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2594,Not Started,LINXS-1908.4.1.1.1.1.4.2,Switch 11 - 401C - Signal Installation Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2596,Not Started,LINXS-1908.4.1.1.1.1.4.2,Switch 11 - 401D - Traffic Signal Lights Installation Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2506,Not Started,LINXS-1908.4.1.1.1.1.4.2,Switch 11 - 601 - Signal Sighting Field Test,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2444,Not Started,LINXS-1908.4.1.1.1.1.4.2,Switch 11 - 701 - Guideway Civil Inspection,2/3/2022 08:00,2/16/2022 17:00,,,,
LXSSAT2508,Not Started,LINXS-1908.4.1.1.1.1.4.2,Switch 11 - 702 - Guidebeam Installation Inspection,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2510,Not Started,LINXS-1908.4.1.1.1.1.4.2,Switch 11 - 704 - Switch Installation Inspection,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2700,Not Started,LINXS-1908.4.1.1.1.1.4.2,Switch 11 - 710 - Norming Point Civil Location,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2694,Not Started,LINXS-1908.4.1.1.1.2,Segm. WCTA to CCTA - 802 - Handheld (Maintenance) Radio System,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2588,Not Started,LINXS-1908.4.1.1.1.2,Segm. WCTA to CCTA - 806 - CCTV System Test,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2826,Not Started,LINXS-1908.4.1.1.1.2,Segm. WCTA to CCTA - 811 - TWC ? RF Integrity Test,3/31/2022 08:00,4/13/2022 17:00,,,,
LXSSAT2696,Not Started,LINXS-1908.4.1.1.1.2,Segm. WCTA to CCTA - 819 - BWAN System Test,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2698,Not Started,LINXS-1908.4.1.1.1.2,Segm. WCTA to CCTA - 1185 - Wayside Network Radio System Test,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2590,Not Started,LINXS-1908.4.1.1.1.2,Segm. WCTA to CCTA - 831 - Passenger WiFi Radio System Test,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2920,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 801 - VOIP Operational Radio System (VORS),4/14/2022 08:00,4/27/2022 17:00,,,,
LXSSAT2988,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 805 - Data Transmission System (DTS),4/28/2022 08:00,5/11/2022 17:00,,,,
LXSSAT2990,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 805A - Communication Access Point Switch,4/28/2022 08:00,5/11/2022 17:00,,,,
LXSSAT3092,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 812 - ATC Radio System Commissioning & Acceptance,6/24/2022 08:00,7/8/2022 17:00,,,,
LXSSAT2922,Not Started,LINXS-1908.4.1.1.1.3,WCTA - TBD - Gunshot Detection,4/14/2022 08:00,4/27/2022 17:00,,,,
LXSSAT2832,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 103 - PDS Static Test,3/31/2022 08:00,4/13/2022 17:00,,,,
LXSSAT2924,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 404 - OCS950 Field Test,4/14/2022 08:00,4/27/2022 17:00,,,,
LXSSAT2926,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 802 - Handheld (Maintenance) Radio System,4/14/2022 08:00,4/27/2022 17:00,,,,
LXSSAT2834,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 603 & 803 - Public Address System / Station graphics,3/31/2022 08:00,4/13/2022 17:00,,,,
LXSSAT2928,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 804 - Telephone System,4/14/2022 08:00,4/27/2022 17:00,,,,
LXSSAT2612,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 806 - CCTV System Test,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2930,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 808 - Audio Recording System,4/14/2022 08:00,4/27/2022 17:00,,,,
LXSSAT2932,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 809 - Video Recording System,4/14/2022 08:00,4/27/2022 17:00,,,,
LXSSAT3084,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 811 - TWC ? RF Integrity Test,6/10/2022 08:00,6/23/2022 17:00,,,,
LXSSAT2836,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 819 - BWAN System Test,3/31/2022 08:00,4/13/2022 17:00,,,,
LXSSAT2934,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 1013 - Intrusion Detection System,4/14/2022 08:00,4/27/2022 17:00,,,,
LXSSAT2936,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 1050C - Public Announcement System Test,4/14/2022 08:00,4/27/2022 17:00,,,,
LXSSAT2938,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 1185 - Wayside Network Radio System Test,4/14/2022 08:00,4/27/2022 17:00,,,,
LXSSAT2614,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 203 - UPS system test,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2616,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 831 - Passenger WiFi Radio System Test,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2940,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 5002 - APM Fire Alarm System Test,4/14/2022 08:00,4/27/2022 17:00,,,,
LXSSAT3036,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 403 - Centrl/Locl Contrl/ATC Netwrk Interf,5/12/2022 08:00,5/25/2022 17:00,,,,
LXSSAT3070,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 2001-1 - Perform Correspondence Test,5/26/2022 08:00,6/9/2022 17:00,,,,
LXSSAT2992,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 901B - Vehicle Recieving Inspection Test,4/28/2022 08:00,5/11/2022 17:00,,,,
LXSSAT3038,Not Started,LINXS-1908.4.1.1.1.3,WCTA - 902 - Vehicle Static test,5/12/2022 08:00,5/25/2022 17:00,,,,
LXSSAT2494,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 001 - Field Cable Megger & Continuity,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2496,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 004 - Fiber Optic Cable,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2582,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 101 - Ground/Power Rail Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2440,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 301G - Facilities Inspection Guideway,2/3/2022 08:00,2/16/2022 17:00,,,,
LXSSAT2584,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 401F - Axel Counter Installation Verification,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2498,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 406 - CCTV Radio System Installation Verification,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2442,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 701 - Guideway Civil Inspection,2/3/2022 08:00,2/16/2022 17:00,,,,
LXSSAT2500,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 702 - Guidebeam Installation Inspection,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2690,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 710 - Norming Point Civil Location,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2692,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 810 - ATC Data Radio Installation Verification,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2586,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 817 - BWAN Pre-Installation Communication RF Survey Test,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2502,Not Started,LINXS-1908.4.1.1.1.4,Segm. WCTA to CCTA - 830 - Passenger WiFi Radio System Installation Verification,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2704,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 818 - BWAN Post-Installation Communication RF Survey Test,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2512,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 001 - Field Cable Megger & Continuity,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2514,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 004 - Fiber Optic Cable,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2600,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 101 - Ground/Power Rail Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2706,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 102 - PDS Installation Inspection,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2516,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 201 - UPS Installation Inspection,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2518,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 205 - Backup Generator,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2446,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 301S - Facilities Inspection Stations,2/3/2022 08:00,2/16/2022 17:00,,,,
LXSSAT2708,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 401 - Wayside ATC Installation Inspection,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2602,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 401B - Buffer Installation Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2604,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 401C - Signal Installation Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2606,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 401D - Traffic Signal Lights Installation Inspection,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2608,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 401F - Axel Counter Installation Verification,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2520,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 402 - Central Control Installation Inspection,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2522,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 406 - CCTV Radio System Installation Verification,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2524,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 601 - Signal Sighting Field Test,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2448,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 701 - Guideway Civil Inspection,2/3/2022 08:00,2/16/2022 17:00,,,,
LXSSAT2526,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 702 - Guidebeam Installation Inspection,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2710,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 710 - Norming Point Civil Location,3/17/2022 08:00,3/30/2022 17:00,,,,
LXSSAT2830,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 810 - ATC Data Radio Installation Verification,3/31/2022 08:00,4/13/2022 17:00,,,,
LXSSAT2610,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 817 - BWAN Pre-Installation Communication RF Survey Test,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2528,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 830 - Passenger WiFi Radio System Installation Verification,2/17/2022 08:00,3/2/2022 17:00,,,,
LXSSAT2450,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 703 - Buffer Installation Inspection,2/3/2022 08:00,2/16/2022 17:00,,,,
LXSSAT2618,Not Started,LINXS-1908.4.1.1.1.4,WCTA - 602 - Station Door Test,3/3/2022 08:00,3/16/2022 17:00,,,,
LXSSAT2368,Not Started,LINXS-1908.4.1.1.2,[GM] CTA Central Shared Access- BT PICO Support to E I,4/8/2022 08:00,4/8/2022 08:00,,,,
LXSSAT3114,Not Started,LINXS-1908.4.1.1.2,[GM] CTA Central Complete Handover- PICO Complete- Handover to BT for SAT,6/20/2022 08:00,6/20/2022 08:00,,,,
LXSSAT3098,Not Started,LINXS-1908.4.1.1.2,[GM] CTA Central SAT Complete,9/14/2022 08:00,9/14/2022 08:00,,,,
LXSSAT2572,Not Started,LINXS-1908.4.1.1.2.1.1,Segm. CCTA to ECTA- 802 - Handheld (Maintenance) Radio System,5/20/2022 08:00,6/3/2022 17:00,,,,
LXSSAT2486,Not Started,LINXS-1908.4.1.1.2.1.1,Segm. CCTA to ECTA- 806 - CCTV System Test,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2676,Not Started,LINXS-1908.4.1.1.2.1.1,Segm. CCTA to ECTA- 811 - TWC ? RF Integrity Test,6/6/2022 08:00,6/17/2022 17:00,,,,
LXSSAT2574,Not Started,LINXS-1908.4.1.1.2.1.1,Segm. CCTA to ECTA- 819 - BWAN System Test,5/20/2022 08:00,6/3/2022 17:00,,,,
LXSSAT2576,Not Started,LINXS-1908.4.1.1.2.1.1,Segm. CCTA to ECTA- 1185 - Wayside Network Radio System Test,5/20/2022 08:00,6/3/2022 17:00,,,,
LXSSAT2488,Not Started,LINXS-1908.4.1.1.2.1.1,Segm. CCTA to ECTA- 831 - Passenger WiFi Radio System Test,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2420,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 001 - Field Cable Megger & Continuity,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2422,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 004 - Fiber Optic Cable,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2480,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 101 - Ground/Power Rail Inspection,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2378,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 301G - Facilities Inspection Guideway,4/8/2022 08:00,4/21/2022 17:00,,,,
LXSSAT2482,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 401F - Axel Counter Installation Verification,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2424,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 406 - CCTV Radio System Installation Verification,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2380,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 701 - Guideway Civil Inspection,4/8/2022 08:00,4/21/2022 17:00,,,,
LXSSAT2426,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 702 - Guidebeam Installation Inspection,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2568,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 710 - Norming Point Civil Location,5/20/2022 08:00,6/3/2022 17:00,,,,
LXSSAT2570,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 810 - ATC Data Radio Installation Verification,5/20/2022 08:00,6/3/2022 17:00,,,,
LXSSAT2484,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 817 - BWAN Pre-Installation Communication RF Survey Test,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2428,Not Started,LINXS-1908.4.1.1.2.1.2,Segm. CCTA to ECTA- 830 - Passenger WiFi Radio System Installation Verification,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2712,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 801 - VOIP Operational Radio System (VORS),6/20/2022 08:00,7/1/2022 17:00,,,,
LXSSAT2838,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 805 - Data Transmission System (DTS),7/5/2022 08:00,7/18/2022 17:00,,,,
LXSSAT2840,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 805A - Communication Access Point Switch,7/5/2022 08:00,7/18/2022 17:00,,,,
LXSSAT3072,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 812 - ATC Radio System Commissioning & Acceptance,8/30/2022 08:00,9/13/2022 17:00,,,,
LXSSAT2714,Not Started,LINXS-1908.4.1.1.2.2,CCTA - TBD - Gunshot Detection,6/20/2022 08:00,7/1/2022 17:00,,,,
LXSSAT2622,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 103 - PDS Static Test,6/6/2022 08:00,6/17/2022 17:00,,,,
LXSSAT2716,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 404 - OCS950 Field Test,6/20/2022 08:00,7/1/2022 17:00,,,,
LXSSAT2718,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 802 - Handheld (Maintenance) Radio System,6/20/2022 08:00,7/1/2022 17:00,,,,
LXSSAT2624,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 603 & 803 - Public Address System / Station graphics,6/6/2022 08:00,6/17/2022 17:00,,,,
LXSSAT2720,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 804 - Telephone System,6/20/2022 08:00,7/1/2022 17:00,,,,
LXSSAT2464,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 806 - CCTV System Test,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2722,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 808 - Audio Recording System,6/20/2022 08:00,7/1/2022 17:00,,,,
LXSSAT2724,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 809 - Video Recording System,6/20/2022 08:00,7/1/2022 17:00,,,,
LXSSAT3040,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 811 - TWC ? RF Integrity Test,8/16/2022 08:00,8/29/2022 17:00,,,,
LXSSAT2626,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 819 - BWAN System Test,6/6/2022 08:00,6/17/2022 17:00,,,,
LXSSAT2726,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 1013 - Intrusion Detection System,6/20/2022 08:00,7/1/2022 17:00,,,,
LXSSAT2728,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 1050C - Public Announcement System Test,6/20/2022 08:00,7/1/2022 17:00,,,,
LXSSAT2730,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 1185 - Wayside Network Radio System Test,6/20/2022 08:00,7/1/2022 17:00,,,,
LXSSAT2466,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 203 - UPS system test,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2468,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 831 - Passenger WiFi Radio System Test,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2732,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 5002 - APM Fire Alarm System Test,6/20/2022 08:00,7/1/2022 17:00,,,,
LXSSAT2470,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 602 - Station Door Test,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2942,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 403 - Centrl/Locl Contrl/ATC Netwrk Interf,7/19/2022 08:00,8/1/2022 17:00,,,,
LXSSAT2994,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 2001-1 - Perform Correspondence Test,8/2/2022 08:00,8/15/2022 17:00,,,,
LXSSAT2944,Not Started,LINXS-1908.4.1.1.2.2,CCTA - 902 - Vehicle Static test,7/19/2022 08:00,8/1/2022 17:00,,,,
LXSSAT1988,Not Started,LINXS-1908.4.1.1.2.2,ECTA- 806 - CCTV System Test,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1990,Not Started,LINXS-1908.4.1.1.2.2,ECTA- 203 - UPS system test,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT1992,Not Started,LINXS-1908.4.1.1.2.2,ECTA- 831 - Passenger WiFi Radio System Test,1/10/2022 08:00,1/21/2022 17:00,,,,
LXSSAT2530,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 818 - BWAN Post-Installation Communication RF Survey Test,5/20/2022 08:00,6/3/2022 17:00,,,,
LXSSAT2400,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 001 - Field Cable Megger & Continuity,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2402,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 004 - Fiber Optic Cable,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2452,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 101 - Ground/Power Rail Inspection,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2532,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 102 - PDS Installation Inspection,5/20/2022 08:00,6/3/2022 17:00,,,,
LXSSAT2404,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 201 - UPS Installation Inspection,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2406,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 205 - Backup Generator,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2370,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 301S - Facilities Inspection Stations,4/8/2022 08:00,4/21/2022 17:00,,,,
LXSSAT2534,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 401 - Wayside ATC Installation Inspection,5/20/2022 08:00,6/3/2022 17:00,,,,
LXSSAT2454,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 401B - Buffer Installation Inspection,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2456,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 401C - Signal Installation Inspection,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2458,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 401D - Traffic Signal Lights Installation Inspection,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2460,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 401F - Axel Counter Installation Verification,5/6/2022 08:00,5/19/2022 17:00,,,,
LXSSAT2408,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 402 - Central Control Installation Inspection,4/22/2022 08:00,5/5/2022 17:00,,,,
LXSSAT2410,Not Started,LINXS-1908.4.1.1.2.3,CCTA - 406 - CCTV Radio System Installation Verification,4/22/2022 08:00,5/5/2022 17:00,,,,
