task_code,status_code,wbs_id,target_drtn_hr_cnt,task_name,wbs_name,wbs_path,user_field_833,delete_record_flag,
1R3-1250,Not Started,LINXS-Current-2-Des.2.4.10.12.1.3,10,Roadway (Center Way) - Validate/Perpare/Upload AFC,Roadway - Design Packages - Area 1 - 1R3 - Center Way,2.4.10.12.1.3,,,
1R4-1320,Not Started,LINXS-Current-2-Des.2.4.10.12.1.4,5,Roadway (Century Boulevard) - Prepare RFCD,Roadway - Design Packages - Area 1 - 1R4 - Century Boulevard,2.4.10.12.1.4,,,
1R4-1330,Not Started,LINXS-Current-2-Des.2.4.10.12.1.4,10,Roadway (Century Boulevard) - Validate/Perpare/Upload AFC,Roadway - Design Packages - Area 1 - 1R4 - Century Boulevard,2.4.10.12.1.4,,,
1R4SC-1200,Not Started,LINXS-Current-2-Des.2.4.10.12.1.5,10,Streetscape (Century Boulevard) - Validate/Perpare/Upload AFC,Streetscape - Design Packages - Area 1 1R4 - Century Boulevard,2.4.10.12.1.5,,,
2R1-1240,Not Started,LINXS-Current-2-Des.2.4.10.12.2.1,5,Roadway (A Street) - Prepare RFCD,Roadway - Design Packages - Area 2 - 2R1 - A Street,2.4.10.12.2.1,,,
2R1-1250,Not Started,LINXS-Current-2-Des.2.4.10.12.2.1,10,Roadway (A Street) - Validate/Perpare/Upload AFC,Roadway - Design Packages - Area 2 - 2R1 - A Street,2.4.10.12.2.1,,,
2R1SC-1200,Not Started,LINXS-Current-2-Des.2.4.10.12.2.4,10,Streetscape (A Street) - Validate/Perpare/Upload AFC,Streetscape - Design Packages - Area 2 - 2R1 - A Street,2.4.10.12.2.4,,,
2R2-1290,Not Started,LINXS-Current-2-Des.2.4.10.12.2.2,5,Roadway (96th - A Street to Airport Blvd) - Prepare RFCD,Roadway - Design Packages - Area 2 - 2R2 - 96th - A Street to Airport Blvd,2.4.10.12.2.2,,,
2R2-1300,Not Started,LINXS-Current-2-Des.2.4.10.12.2.2,10,Roadway (96th - A Street to Airport Blvd) - Validate/Perpare/Upload AFC,Roadway - Design Packages - Area 2 - 2R2 - 96th - A Street to Airport Blvd,2.4.10.12.2.2,,,
2R2SC-1200,Not Started,LINXS-Current-2-Des.2.4.10.12.2.5,10,Streetscape (96th - A Street to Airport Blvd) - Validate/Perpare/Upload AFC,Streetscape - Design Packages - Area 2 - 2R2 - 96th - A Street to Airport Blvd,2.4.10.12.2.5,,,
2R3-1240,Not Started,LINXS-Current-2-Des.2.4.10.12.2.3,5,Roadway (WITF Rotary & Parking Lot) - Prepare RFCD,Roadway - Design Packages - Area 2 - 2R3 - WITF Rotary & Parking Lot,2.4.10.12.2.3,,,
2R3-1250,Not Started,LINXS-Current-2-Des.2.4.10.12.2.3,10,Roadway (WITF Rotary & Parking Lot) - Validate/Perpare/Upload AFC,Roadway - Design Packages - Area 2 - 2R3 - WITF Rotary & Parking Lot,2.4.10.12.2.3,,,
3R1SC-1200,Not Started,LINXS-Current-2-Des.2.4.10.12.3.5,10,Streetscape (96th - Airport Blvd to Bellanca) - Validate/Perpare/Upload AFC,Streetscape - Design Packages - Area 3 - 3R1 - 96th - Airport Blvd to Bellanca,2.4.10.12.3.5,,,
3R2-1240,Not Started,LINXS-Current-2-Des.2.4.10.12.3.2,5,Roadway (D Street) - Prepare RFCD,Roadway - Design Packages - Area 3 - 3R2 - D Street,2.4.10.12.3.2,,,
3R2-1250,Not Started,LINXS-Current-2-Des.2.4.10.12.3.2,10,Roadway (D Street) - Validate/Perpare/Upload AFC,Roadway - Design Packages - Area 3 - 3R2 - D Street,2.4.10.12.3.2,,,
3R2A-1230,Not Started,LINXS-Current-2-Des.2.4.10.12.3.8,5,"Roadway (Arbor Vitae Widening, Alley West of D Street) - Prepare RFCD","Roadway - Design Packages - Area 3 - 3R2A - Arbor Vitae Widening, Alley West of D Street",2.4.10.12.3.8,,,
3R2A-1240,Not Started,LINXS-Current-2-Des.2.4.10.12.3.8,10,"Roadway (Arbor Vitae Widening, Alley West of D Street) - Validate/Perpare/Upload AFC","Roadway - Design Packages - Area 3 - 3R2A - Arbor Vitae Widening, Alley West of D Street",2.4.10.12.3.8,,,
3R2SC-1400,Not Started,LINXS-Current-2-Des.2.4.10.12.3.6,5,Streetscape (D Street) - Prepare RFCD,Streetscape - Design Packages - Area 3 - 3R2 - D Street,2.4.10.12.3.6,,,
3R2SC-1410,Not Started,LINXS-Current-2-Des.2.4.10.12.3.6,10,Streetscape (D Street) - Validate/Perpare/Upload AFC,Streetscape - Design Packages - Area 3 - 3R2 - D Street,2.4.10.12.3.6,,,
3R2SC-1420,Not Started,LINXS-Current-2-Des.2.4.10.12.3.11,10,"Streetscape (Arbor Vitae Widening, Alley West of D Street) - Validate/Perpare/Upload AFC","Streetscape - Design Packages - Area 3 - 3R2A - Arbor Vitae Widening, Alley West of D Street",2.4.10.12.3.11,,,
3R3-1240,Not Started,LINXS-Current-2-Des.2.4.10.12.3.3,5,Roadway (E ITF Rotary & Parking Lot) - Prepare RFCD,Roadway - Design Packages - Area 3 - 3R3 - EITF Rotary & Parking Lot,2.4.10.12.3.3,,,
3R3-1250,Not Started,LINXS-Current-2-Des.2.4.10.12.3.3,10,Roadway (E ITF Rotary & Parking Lot) - Validate/Perpare/Upload AFC,Roadway - Design Packages - Area 3 - 3R3 - EITF Rotary & Parking Lot,2.4.10.12.3.3,,,
3R3A-1260,Not Started,LINXS-Current-2-Des.2.4.10.12.3.9,5,Roadway (94th Street) - Prepare RFCD,Roadway - Design Packages - Area 3 - 3R3A - 94th Street,2.4.10.12.3.9,,,
3R3A-1270,Not Started,LINXS-Current-2-Des.2.4.10.12.3.9,10,Roadway (94th Street) - Validate/Perpare/Upload AFC,Roadway - Design Packages - Area 3 - 3R3A - 94th Street,2.4.10.12.3.9,,,
3R4-1250,Not Started,LINXS-Current-2-Des.2.4.10.12.3.4,10,Roadway (Aviation Boulevard) - Validate/Perpare/Upload AFC,Roadway - Design Packages - Area 3 - 3R4 - Aviation Boulevard,2.4.10.12.3.4,,,
RWS-1200,Not Started,LINXS-Current-2-Des.2.4.1,10,Roadway Wayfinding Signs - Validate/Perpare/Upload AFC,Roadway Wayfinding Signs - Project Wide,2.4.1,,,
Z1UE-1310,Completed,LINXS-Current-2-Des.2.4.3.4.1,5,Utilities (Electrical Zone 1 CTA & Sepulveda OC) - Prepare RFCD,Electrical - Zone 1 - Design Package (DWP),2.4.3.4.1,,,
Z1UE-1320,Completed,LINXS-Current-2-Des.2.4.3.4.1,10,Utilities (Electrical Zone 1 CTA & Sepulveda OC) - Validate/Perpare/Upload AFC,Electrical - Zone 1 - Design Package (DWP),2.4.3.4.1,,,
Z1UEL-1200,Completed,LINXS-Current-2-Des.2.4.3.4.2,5,Utilities (Electrical Zone 1 LAWA) - Prepare RFCD,Electrical - Zone 1 - Design Package (LAWA),2.4.3.4.2,,,
Z1UEL-1210,Completed,LINXS-Current-2-Des.2.4.3.4.2,10,Utilities (Electrical Zone 1 LAWA) - Validate/Perpare/Upload AFC,Electrical - Zone 1 - Design Package (LAWA),2.4.3.4.2,,,
Z1UT-1510,Not Started,LINXS-Current-2-Des.2.4.3.4.3,5,Utilities (Telecom Zone 1A Substructure Only) - Prepare RFCD,Telecom - Zone 1A - Design Package (LAWA) - Substructure Only - CTA West,2.4.3.4.3,,,
Z1UT-1520,Not Started,LINXS-Current-2-Des.2.4.3.4.3,10,Utilities (Telecom Zone 1A Substructure Only) - Validate/Perpare/Upload AFC,Telecom - Zone 1A - Design Package (LAWA) - Substructure Only - CTA West,2.4.3.4.3,,,
Z1UT-1530,Not Started,LINXS-Current-2-Des.2.4.3.4.8,5,Utilities (Telecom Zone 1B Substructure Only) - Prepare RFCD,"Telecom - Zone 1B - Design Package (LAWA, FAA, etc.) - Substructure Only - Remainder",2.4.3.4.8,,,
Z1UT-1540,Not Started,LINXS-Current-2-Des.2.4.3.4.8,10,Utilities (Telecom Zone 1B Substructure Only) - Validate/Perpare/Upload AFC,"Telecom - Zone 1B - Design Package (LAWA, FAA, etc.) - Substructure Only - Remainder",2.4.3.4.8,,,
Z1UW-1550,Completed,LINXS-Current-2-Des.2.4.3.4.4,5,Utilities (Water Domestic Zone 1) - Prepare RFCD,Water (LAWA) - Domestic -  Zone 1 - Design Package,2.4.3.4.4,,,
Z1UW-1560,Not Started,LINXS-Current-2-Des.2.4.3.4.4,5,Utilities (Water Domestic Zone 1) - Validate/Perpare/Upload AFC,Water (LAWA) - Domestic -  Zone 1 - Design Package,2.4.3.4.4,,,
Z1UD-1280,Completed,LINXS-Current-2-Des.2.4.3.4.6,5,Utilities (Storm Drain BOE Zone 1) - Prepare RFCD,Storm Drain (BOE) - Zone 1 - Design Package,2.4.3.4.6,,,
Z1UD-1290,Completed,LINXS-Current-2-Des.2.4.3.4.6,10,Utilities (Storm Drain BOE Zone 1) - Validate/Perpare/Upload AFC,Storm Drain (BOE) - Zone 1 - Design Package,2.4.3.4.6,,,
Z1US-1280,Completed,LINXS-Current-2-Des.2.4.3.4.7,10,Utilities (Sanitary Sewer LAWA Zone 1) - Validate/Perpare/Upload AFC,Sanitary Sewer (LAWA) - Zone 1 - Design Package,2.4.3.4.7,,,
Z2UD-1200,Not Started,LINXS-Current-2-Des.2.4.3.5.5,5,Utilities (Storm Drain BOE Delta Hangar Zone 2) - Prepare RFCD,Storm Drain (BOE) - Zone 2 - Design Package,2.4.3.5.5,,,
Z2UD-1210,Not Started,LINXS-Current-2-Des.2.4.3.5.5,10,Utilities (Storm Drain BOE Delta Hangar Zone 2) - Validate/Perpare/Upload AFC,Storm Drain (BOE) - Zone 2 - Design Package,2.4.3.5.5,,,
Z3AUE-1300,Completed,LINXS-Current-2-Des.2.4.3.6.1,10,"Utilities (Electrical - MSF, New A St & W ITF Zone 3A) - Validate/Perpare/Upload AFC",Electrical - Zone 3A - Design Package (DWP) (Absorbed into Zone 3B Electrical),2.4.3.6.1,,,
Z3AUT-1220,Completed,LINXS-Current-2-Des.2.4.3.6.2,5,Utilities (Telecom - Substr Only Zone 3A) - Prepare RFCD,"Telecom - Zone 3A - Design Package (Time Warner, Verizon, etc) - Substructure Only",2.4.3.6.2,,,
Z3AUT-1230,Completed,LINXS-Current-2-Des.2.4.3.6.2,10,Utilities (Telecom - Substr Only Zone 3A) - Validate/Perpare/Upload AFC,"Telecom - Zone 3A - Design Package (Time Warner, Verizon, etc) - Substructure Only",2.4.3.6.2,,,
Z3BUE-1300,Completed,LINXS-Current-2-Des.2.4.3.7.1,5,Utilities (Electrical Century OC & 96th St Zone 3B) - Prepare RFCD,Electrical - Zone 3B - Design Package (DWP),2.4.3.7.1,,,
Z3BUE-1310,Completed,LINXS-Current-2-Des.2.4.3.7.1,10,Utilities (Electrical Century OC & 96th St Zone 3B) - Validate/Perpare/Upload AFC,Electrical - Zone 3B - Design Package (DWP),2.4.3.7.1,,,
Z3BUT-1310,In Progress,LINXS-Current-2-Des.2.4.3.7.2,5,Utilities (Telecom Century OC & 96th St Zone 3B) - Prepare RFCD,"Telecom - Zone 3B - Design Package (Time Warner, Verizon, etc) - Substructure Only",2.4.3.7.2,,,
Z3BUT-1320,Not Started,LINXS-Current-2-Des.2.4.3.7.2,10,Utilities (Telecom Century OC & 96th St Zone 3B) - Validate/Perpare/Upload AFC,"Telecom - Zone 3B - Design Package (Time Warner, Verizon, etc) - Substructure Only",2.4.3.7.2,,,
Z3BUS-1110,Completed,LINXS-Current-2-Des.2.4.3.7.6,5,Utilities (Sewer Relocation Century OC & 96th St Zone 3B) - Prepare RFCD,Sewer Relocation - Zone 3B - Design Package,2.4.3.7.6,,,
Z3BUS-1120,In Progress,LINXS-Current-2-Des.2.4.3.7.6,10,Utilities (Sewer Relocation Century OC & 96th St Zone 3B) - Validate/Perpare/Upload AFC,Sewer Relocation - Zone 3B - Design Package,2.4.3.7.6,,,
Z3BUW-1280,In Progress,LINXS-Current-2-Des.2.4.3.7.4,5,Utilities (Water Century OC & 96th St Zone 3B) - Prepare RFCD,Water (LADWP) - Zone 3B - Design Package,2.4.3.7.4,,,
Z3BUW-1290,Not Started,LINXS-Current-2-Des.2.4.3.7.4,10,Utilities (Water Century OC & 96th St Zone 3B) - Validate/Perpare/Upload AFC,Water (LADWP) - Zone 3B - Design Package,2.4.3.7.4,,,
Z3BWLR-1110,Not Started,LINXS-Current-2-Des.2.4.3.7.3,10,Utilities (Water Laterals Century OC & 96th St Zone 3B) - Validate/Perpare/Upload AFC,Water Lateral Relocations - Zone 3B - Design Package,2.4.3.7.3,,,
Z4UE-1350,Not Started,LINXS-Current-2-Des.2.4.3.8.1,5,Utilities (Electr. DWP OH Power Zone 4) - Prepare RFCD,Electrical - Zone 4 - Design Package (DWP - OH Power)),2.4.3.8.1,,,
Z4UE-1360,Not Started,LINXS-Current-2-Des.2.4.3.8.1,10,Utilities (Electr. DWP OH Power Zone 4) - Validate/Perpare/Upload AFC,Electrical - Zone 4 - Design Package (DWP - OH Power)),2.4.3.8.1,,,
Z4UT-1340,Not Started,LINXS-Current-2-Des.2.4.3.8.2,10,Utilities (Telecom Substr Only  Zone 4) - Validate/Perpare/Upload AFC,"Telecom - Zone 4 - Design Package (Time Warner, Verizon, etc) - Substructure Only",2.4.3.8.2,,,
Z2UW-1510,Not Started,LINXS-Current-2-Des.2.4.3.9,10,Utilities (Station Service Plans) - Validate/Perpare/Upload AFC,Project Wide Utilities - Station Service Plans,2.4.3.9,,,
MSFA-1290,Completed,LINXS-Current-2-Des.2.4.19.3.4,10,MSF (Rough Grading) - Validate/Perpare/Upload AFC,MSF - Design Packages - Rough Grading,2.4.19.3.4,,,
MSFB-1340,Completed,LINXS-Current-2-Des.2.4.19.3.5,5,MSF (Final Site Work) - Prepare RFCD,MSF - Design Packages - Final Site Work,2.4.19.3.5,,,
MSFB-1350,Completed,LINXS-Current-2-Des.2.4.19.3.5,10,MSF (Final Site Work) - Validate/Perpare/Upload AFC,MSF - Design Packages - Final Site Work,2.4.19.3.5,,,
MSFC-1260,Not Started,LINXS-Current-2-Des.2.4.19.3.6,10,MSF (Finishes) - Validate/Perpare/Upload AFC,MSF - Design Packages - Finishes,2.4.19.3.6,,,
TPSS1-1160,Not Started,LINXS-Current-2-Des.2.4.4.3,10,TPSS1 - Validate/Perpare/Upload AFC,TPSS 1 - Design Package,2.4.4.3,,,
TPSS3-1160,Not Started,LINXS-Current-2-Des.2.4.4.5,10,TPSS3 - Validate/Perpare/Upload AFC,TPSS 3 - Design Package,2.4.4.5,,,
1R3-1260,Not Started,LINXS-Current-2-Des.2.4.10.12.1.3,0,Roadway (Center Way) - Design IFC - Submit,Roadway - Design Packages - Area 1 - 1R3 - Center Way,2.4.10.12.1.3,,,
URP4680,Not Started,LINXS-Current-2-Des.C.1.UT.6.1,17,Phase 1: Utility: DWPP - Power - LINXS Install Duct Bank Run from MH 180 to 31+29 - CCTA-33 510+00 to 514+00,LDWP-Power - DWPP-CCTA-33 (5th Feeder Relocation) RE,C.1.UT.6.1,,,
URP4690,Not Started,LINXS-Current-2-Des.C.1.UT.6.1,25,Phase 1: Utility: DWPP - Power - LINXS Install Duct Bank Run from MH 170 to IS 695 - CCTA-33 510+00 to 514+00,LDWP-Power - DWPP-CCTA-33 (5th Feeder Relocation) RE,C.1.UT.6.1,,,
URP4700,Not Started,LINXS-Current-2-Des.C.1.UT.6.1,10,Phase 1: Utility: DWPP - Power - LINXS Duct Bank Run from MH 180 to MH 270 - CCTA-33 510+00 to 514+00,LDWP-Power - DWPP-CCTA-33 (5th Feeder Relocation) RE,C.1.UT.6.1,,,
CSGE70180,Not Started,LINXS-Current-2-Des.C.5.1,14,Install Cable Trays -LAWA -  WCTA STN GW - REI-4123,WCTA Station Guideway Electrical,C.5.1,,,
CSGE70190,Not Started,LINXS-Current-2-Des.C.5.1,14,Install Cable Trays - APM North - WCTA STN GW - REI-4124,WCTA Station Guideway Electrical,C.5.1,,,
CSGE70200,Not Started,LINXS-Current-2-Des.C.5.1,14,Install Cable Trays - APM South - WCTA STN GW - REI-4125,WCTA Station Guideway Electrical,C.5.1,,,
CX00560,In Progress,LINXS-Current-2-Des.C.3.MF,648,M&SF Facility - M&SF - Zone 3 - WBS Summary,Maintenance and Storage Facility (MSF) - Building,C.3.MF,,,
LOEMSF10,Not Started,LINXS-Current-2-Des.C.3.MF,379,M&SF Facility - M&SF - LOE,Maintenance and Storage Facility (MSF) - Building,C.3.MF,,,
MC1000,Not Started,LINXS-Current-2-Des.C.3.MF,0,M&SF Building & Trackwork Complete,Maintenance and Storage Facility (MSF) - Building,C.3.MF,,,
CMFSA,Completed,LINXS-Current-2-Des.C.3.MF,20,"MOT & Mobilize Equip. FAA7460, Matls & Craft   - Rough Grading Package  - M&SF",Maintenance and Storage Facility (MSF) - Building,C.3.MF,,,
CMSFB,In Progress,LINXS-Current-2-Des.C.3.MF,20,"MOT & Mobilize Equip., Matls & Craft   - Final Site Work Package  - M&SF",Maintenance and Storage Facility (MSF) - Building,C.3.MF,,,
CMSFC,Not Started,LINXS-Current-2-Des.C.3.MF,2,"MOT & Mobilize Equip., Matls & Craft   - Finishes Package  - M&SF",Maintenance and Storage Facility (MSF) - Building,C.3.MF,,,
CM30440.10,Not Started,LINXS-Current-2-Des.C.3.MF.1.2,5,Excavate / Maintenance Pit footing - M&SF - Foundation Zone 3,M&SF - Concrete Structure Earthwork (Building & Canopy),C.3.MF.1.2,MM110S,,
CM30360.10,Not Started,LINXS-Current-2-Des.C.3.MF.1.2,5,Excavate Column Footings and Grade Beams - M&SF - Foundation Zone 2,M&SF - Concrete Structure Earthwork (Building & Canopy),C.3.MF.1.2,MM110S,,
CM30852.12,Not Started,LINXS-Current-2-Des.C.3.MF.1.2,4,Excavate Loading Dock retaining wall footings - M&SF - Foundation Zone 6,M&SF - Concrete Structure Earthwork (Building & Canopy),C.3.MF.1.2,MM110S,,
CM30852.14,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,12,Form /  Reinforcing / Place Loading Dock retaining wall footings- M&SF - Foundation Zone 6,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110S,,
CM30852.16,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,12,Form/ Reinforcing / Place Loading Dock retaining walls- M&SF - Foundation Zone 6,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110S,,
CM30852.20,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,3,Backfill Loading Dock Walls - M&SF - Zone 6,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110S,,
CM30360.12,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,10,Form/Place Reinforcing Column Footings and Grade Beams - M&SF - Foundation Zone 2,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110S,,
CM30360.14,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,8,Place Anchor Bolt Templates - M&SF - Foundation Zone 2,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110S,,
CM30360.16,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,2,Pour Column Footings and Grade Beams - M&SF - Foundation Zone 2,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110S,,
CM30360.17,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,2,Strip Forms /  Column Footings and Grade Beams - M&SF - Foundation Zone 2,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110S,,
CM30440.12,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,7,Form Maintenance Pit MT-1 Footing - M&SF - Foundation Zone 3,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110S,,
CM30440.14,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,7,Place Reinforcing Maintenance Pit MT-1 Footing - M&SF - Foundation Zone 3,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110S,,
CM30440.16,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,10,Pour/Strip Rebar Pit/ Maintenance Pit MT-1 Footing  - M&SF - Foundation Zone 3,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110S,,
CM30360.30,Not Started,LINXS-Current-2-Des.C.3.MF.1.2,3,Excavate Column Footings and Grade Beams - M&SF - Foundation Zone 1,M&SF - Concrete Structure Earthwork (Building & Canopy),C.3.MF.1.2,MM110N,,
CM30360.32,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,10,Form/Place Reinforcing Column Footings and Grade Beams - M&SF - Foundation Zone 1,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110N,,
CM30360.34,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,6,Place Anchor Bolt Templates - M&SF - Foundation Zone 1,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110N,,
CM30360.36,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,4,Pour Column Footings and Grade Beams - M&SF - Foundation Zone 1,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110N,,
CM30360.38,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,2,Strip Forms /  Column Footings and Grade Beams - M&SF - Foundation Zone 1,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110N,,
CM30440.30,Not Started,LINXS-Current-2-Des.C.3.MF.1.2,2,Excavate Elevator Pit / Maintenance Pit footing - M&SF - Foundation Zone 5,M&SF - Concrete Structure Earthwork (Building & Canopy),C.3.MF.1.2,MM110N,,
CM30440.32,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,7,Form Elevator Pit Footing - M&SF - Foundation Zone 5,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110N,,
CM30440.34,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,2,Place Reinforcing Elevator Pit Footing - M&SF - Foundation Zone 5,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110N,,
CM30440.36,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,2,Pour/Strip Rebar Elevator Pit Footings - M&SF- Foundation Zone 5,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110N,,
CM30362.10,Not Started,LINXS-Current-2-Des.C.3.MF.1.2,5,Excavate Column Footings and Grade Beams - M&SF - Foundation Zone 7,M&SF - Concrete Structure Earthwork (Building & Canopy),C.3.MF.1.2,MM110L,,
CM30362.12,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,7,Form/Place Reinforcing Column Footings and Grade Beams - M&SF - Foundation Zone 7,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110L,,
CM30362.14,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,5,Place Anchor Bolt Templates - M&SF - Foundation Zone 7,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110L,,
CM30362.16,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,3,Pour Column Footings and Grade Beams- Lean To  - M&SF - Foundation Zone 7,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110L,,
CM30362.18,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,2,Strip Forms /  Column Footings and Grade Beams - M&SF - Foundation Zone 7,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110L,,
CM30850.22,Not Started,LINXS-Current-2-Des.C.3.MF.1.2,3,Excavate Column Footings and Grade Beams - M&SF - Foundation Zone 8,M&SF - Concrete Structure Earthwork (Building & Canopy),C.3.MF.1.2,MM110C,,
CM30850.24,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,3,Form/Place Reinforcing Column Footings and Grade Beams - M&SF - Foundation Zone 8,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110C,,
CM30850.26,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,2,Place Anchor Bolt Templates - M&SF - Foundation Zone 8,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110C,,
CM30850.28,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,2,Pour Column Footings and Grade Beams - M&SF - Foundation Zone 8,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110C,,
CM30850.30,Not Started,LINXS-Current-2-Des.C.3.MF.1.1,1,Strip Forms /  Column Footings and Grade Beams - M&SF - Foundation Zone 8,M&SF - Foundation - Footing & Grade Beams,C.3.MF.1.1,MM110C,,
CM30410.11,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.1,3,Install Under slab Sewer / Water - SOG - Bldg Grid C-F/1-4  - M&SF (Pour 5),M&SF - SOG Main Building - Grid C-F (Pour 5),C.3.MF.1.5.1,MM1161,,
CM30410.12,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.1,3,Form Column Blockout and Depressions - SOG - Bldg Grid C-F/1-4  - M&SF (Pour 5),M&SF - SOG Main Building - Grid C-F (Pour 5),C.3.MF.1.5.1,MM1161,,
CM30410.13,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.1,4,Install Under slab Electrical - SOG - Bldg Grid C-F/1-4  - M&SF  (Pour 5) REI-,M&SF - SOG Main Building - Grid C-F (Pour 5),C.3.MF.1.5.1,MM1161,,
CM30410.14,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.1,2,Place Sand Backfill - SOG - Bldg Grid C-F/1-4  - M&SF  (Pour 5),M&SF - SOG Main Building - Grid C-F (Pour 5),C.3.MF.1.5.1,MM1161,,
CM30410.15,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.1,2,Install Stego Wrap/Vapor Barrier- SOG - Bldg Grid C-F/1-4  - M&SF  (Pour 5),M&SF - SOG Main Building - Grid C-F (Pour 5),C.3.MF.1.5.1,MM1161,,
CM30410.16,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.1,2,Install  Rebar - SOG - Bldg Grid C-F/1-4  - M&SF  (Pour 5),M&SF - SOG Main Building - Grid C-F (Pour 5),C.3.MF.1.5.1,MM1161,,
CM30410.17,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.1,2,Install Screed Control - SOG - Bldg Grid C-F/1-4  - M&SF  (Pour 5),M&SF - SOG Main Building - Grid C-F (Pour 5),C.3.MF.1.5.1,MM1161,,
CM30410.18,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.1,1,Pour and Clean-up - SOG - Bldg Grid C-F/1-4  - M&SF  (Pour 5),M&SF - SOG Main Building - Grid C-F (Pour 5),C.3.MF.1.5.1,MM1161,,
CM30410.20,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.2,3,Install under slab Sewer / Water - SOG - Bldg Grid C-F/4-8  - M&SF  (Pour 8),M&SF - SOG Main Building - Grid C-F (Pour 8),C.3.MF.1.5.2,MM1162,,
CM30410.21,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.2,3,Form Column Blockout and Depressions - SOG - Bldg Grid C-F/4-8  - M&SF  (Pour 8),M&SF - SOG Main Building - Grid C-F (Pour 8),C.3.MF.1.5.2,MM1162,,
CM30410.22,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.2,4,Install Under slab Electrical - SOG - Bldg Grid C-F/4-8  - M&SF  (Pour 8)(Incl REI-599/1171),M&SF - SOG Main Building - Grid C-F (Pour 8),C.3.MF.1.5.2,MM1162,,
CM30410.23,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.2,2,Place Sand Backfill - SOG - Bldg Grid C-F/4-8  - M&SF  (Pour 8),M&SF - SOG Main Building - Grid C-F (Pour 8),C.3.MF.1.5.2,MM1162,,
CM30410.24,Not Started,LINXS-Current-2-Des.C.3.MF.1.5.2,2,Install Stego Wrap/Vapor Barrier - SOG - Bldg Grid C-F/4-8  - M&SF  (Pour 8),M&SF - SOG Main Building - Grid C-F (Pour 8),C.3.MF.1.5.2,MM1162,,
